,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
622369,622369,622533,5361822,FPT,"Quỹ ngoại vừa trao tay 2,3 triệu cổ phiếu FPT","Theo tin từ Trung tâm lưu ký chứng khoán Việt Nam, ngày 9/7/2020 VSD dã hoàn tất chuyển quyền sở hữu 2,3 triệu cổ phiếu FPT của CTCP FPT từ các quỹ ngoại cho nhau.Cụ thể bên chuyển nhượng là Truck Capital Master Fund, Ltd và bên nhận chuyển nhượng là Macquarie Bank Limited.Giá chuyển nhượng không được công bố. Tuy nhiên trên thị trường hiện FPT đang giao dịch quanh mức 48.350 đồng/cổ phiếu. Tạm tính theo giá này, số cổ phiếu các quỹ này vừa trao tay có giá trị trên trăm tỷ đồng.Liên quan đến cổ phiếu FPT, mới đây công ty đã phát hành hơn 102,2 triệu cổ phiếu trả cổ tức tỷ lệ 15% cho cổ đông, tăng vốn điều lệ sau phát hành lên gần 7.840 tỷ đồng. Trong số các cổ phiếu phát hành thêm, có hơn 100,7 triệu cổ phiếu tự do chuyển nhượng – được giao dịch bổ sung từ 30/6/2020.Số còn lại là các cổ phiếu phát hành thêm cho cổ đông đang sở hữu cổ phiếu hạn chế chuyển nhượng, cổ phiếu ESOP. Số cổ phiếu này sẽ bị hạn chế chuyển nhượng theo quy định.",2020-07-10 10:35:36.000,FPT
623548,623548,623712,5362991,FPT,FPT: Dấu hiệu mua chủ động,"Cổ phiếu FPT - FPT Corp có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 48,100. Khối lượng giao dịch tích lũy từ đầu phiên đạt 813,730 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 13/07/2020 13:02:56: - Giá: 48,100 VND - Vốn hóa: 37,470.66 tỷ đồng - Vol TB 1M: 1,367,560 - % giá 1M: -2.05% - Giá 52W: 34,229-52,326",2020-07-13 13:03:10.677,
623558,623558,623722,5362999,FPT,"SCIC đấu giá trọn lô 46 triệu cổ phiếu FPT, giá khởi điểm 49.400 đồng/cp","SCIC chỉ bán cho các nhà đầu tư trong nước do FPT đã hết room nước ngoài.Tổng công ty Đầu tư và Kinh doanh vốn Nhà nước (SCIC) thông báo bán đầu giá theo lô cổ phần tại FPT (HoSE: FPT).Theo đó, SCIC muốn bán toàn bộ hơn 46 triệu cổ phiếu FPT, tương đương 5,87% vốn điều lệ tại thời điểm tháng 6/2020.Giá khởi điểm là 49.400 đồng/cp, tương đương nhà đầu tư sẽ phải bỏ ra tối thiểu gần 2.273 tỷ đồng để mua trọn lô. SCIC chỉ bán cho các nhà đầu tư trong nước do FPT đã hết room nước ngoài.Thời gian đăng ký và nộp tiền đặt cọc là 31/7 đến 16h 6/8. Thời gian đấu giá là 14h30 ngày 7/8 tại Sở Giao dịch Chứng khoán TP HCM.SCIC nắm giữ 5,87% vốn tại FPT, là cổ đông lớn thứ 2 sau Chủ tịch HĐQT Trương Gia Bình (7,07%).FPT được thành lập từ năm 1988, tiền thân là Công ty Công nghệ Thực phẩm. Năm 2006, công ty bắt đầu niêm yết với mã FPT trên sàn giao dịch chứng khoán TP HCM. FPT hoạt động kinh doanh trong 3 lĩnh vực chính gồm công nghệ, viễn thông và giáo dục. 5 tháng đầu năm, công ty ghi nhận doanh thu thuần và lợi nhuận trước thuế đạt 11.199 tỷ và 1.993 tỷ đồng; tăng 12,4% và 16% so với cùng kỳ năm trước. Như vậy, công ty thực hiện 34,5% kế hoạch doanh thu và 36% kế hoạch lợi nhuận trước thuế sau 5 tháng.Khối công nghệ chiếm tỷ trọng doanh thu và lợi nhuận trước thuế lớn nhất với lần lượt 55% và 40%. Doanh thu đạt 6.160 tỷ, tăng 14,1%; lợi nhuận 805 tỷ, tăng 14,8%.Doanh thu và lợi nhuận khối viễn thông lần lượt đạt 4.475 tỷ và 769 tỷ, tăng 10,8% và 21,9%.Trong khối giáo dục, doanh thu là 565 tỷ đồng, tăng 7,8% và lợi nhuận 419 tỷ đồng, tăng 8,3%.",2020-07-13 13:14:00.000,FPT
623563,623563,623727,5363009,FPT,Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền FPT-HSC-MET04,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minhthông báovề việc nhận được Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảmChứng quyền FPT-HSC-MET04 như sau:Tài liệu đính kèm132426_n-chao-ban-CWFPT.pdf,2020-07-13 13:23:00.000,FPT
624927,624927,625091,5384346,FPT,FPT:  Thông báo ký kết hợp đồng kiểm toán BCTC 2020,Cng ty Cổ phần FPTthng bok kết hợp đồng kiểm ton BCTC 2020 như sau:Tài liệu đính kèm51851_toan20BCTC202020.pdf,2020-07-14 17:05:00.000,FPT
626064,626064,626228,5395440,FPT,"SCIC khởi động mùa thoái vốn quý III với FPT, SMA và KSE","Nửa đầu năm, SCIC mới bán 700 tỷ đồng vốn nhà nước.Ngay đầu quý III, Tổng công ty Đầu tư và Kinh doanh vốn Nhà nước (SCIC) thông báo bán vốn tại hàng loạt doanh nghiệp. Cụ thể, SCIC thông bán bán đấu giá hơn 46 triệu cổ phiếu, tương đương 2,42% vốn Công ty FPT (HoSE: FPT). Phiên đấu giá dự kiến diễn ra vào 7/8.Trước đó, tổng công ty thông báo thoái 132.200 cổ phần, chiếm 8,96% vốn Công ty Xuất khẩu Thủy sản Khánh Hòa (UPCoM: KSE) và hơn 482.856 triệu cổ phiếu, tương đương 2,54% vốn điều lệ CTCP Thiết bị Phụ tùng Sài Gòn (HoSE: SMA). Phiên đấu giá cùng diễn ra vào ngày 22/7.Với FPT, SCIC bán đấu giá theo hình thức cả lô, tức mỗi nhà đầu tư tham gia phải đăng ký mua toàn bộ số cổ phần chào bán. Do FPT đã hết room nước ngoài nên nhà đầu tư nước ngoài không thể tham gia đợt đấu giá. Với giá khởi điểm 49.400 đồng/cp, SCIC dự thu về tối thiểu 2.272 tỷ đồng. Cổ phiếu FPT trong vòng 1 tháng qua giao dịch quanh vùng giá 45.500 đồng/cp đến 49.000 đồng/cp, không chênh lệch nhiều so với giá khởi điểm SCIC đưa ra.Tương tự, SCIC bán cổ phiếu Thủy sản Khánh Hòa với giá khởi điểm 32.200 đồng/cp, cao hơn thị giá 30.900 đồng/cp. Cổ phiếu KSE gần như không có thanh khoản và đi ngang tại vùng giá này đã lâu.Xuất khẩu Thủy sản Khánh Hòa hoạt động trong lĩnh vực khai thác, nuôi trồng, chế biến thủy sản; sản xuất giống thủy sản…, vốn điều lệ 14,76 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp tương đối ổn định trong 2 năm qua với doanh thu trên 80 tỷ đồng và lợi nhuận sau thuế trên 6 tỷ đồng. Trong 3 năm gần đây (2017-2019), doanh nghiệp tăng dần tỷ lệ chia cổ tức bằng tiền từ 10% lên 14% và lên 20%.Đơn vị: tỷ đồngLinh hoạt hơn so với phiên bán vốn FPT, SCIC tiến hành bán vốn Thủy sản Khánh Hòa theo lô tối thiểu 200 cổ phần và không hạn chế người nước ngoài tham gia.Đối với Công ty Thiết bị Phụ tùng Sài Gòn, SCIC cũng bán đấu giá trọn lô với giá khởi điểm 16.700 đồng/cp, cao hơn 78% giá cổ phiếu SMA phiên 15/7 (9.390 đồng/cp).Cùng với SCIC, cổ đông lớn khác sở hữu 24,43% vốn SMA là Công ty Đầu tư VSD cũng đăng ký bán hết lượng cổ phiếu đang nắm giữ. Thời gian thực hiện giao dịch từ 16/7 đến 14/8. Trước đó, cổ đông lớn Hà Sỹ Dinh cũng đã bán 965.047 cổ phiếu, tương đương 5,07% vốn. Đối tượng đăng ký mua vào có Thành viên HĐQT Trần Đức Phúc, mua 1 triệu đơn vị.SMA hoạt động trong lĩnh vực thương mại tổng hợp và sản xuất điện, vốn điều lệ 190,2 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp trong 3 năm gần đây giảm dần lợi nhuận từ 39 tỷ đồng xuống 14,5 tỷ đồng.Đơn vị: tỷ đồngTrong quý III, SCIC có thương vụ bán vốn ngàn tỷ kỳ vọng sẽ thành công là Tổng công ty Công nghiệp Dầu thực vật Việt Nam (Vocarimex, UPCoM: VOC). Bà Trần Thị Hồng Lĩnh – Thành viên HĐQT Vocarimex đã tiết lộ thông tin này tại cuộc họp ĐHĐCĐ thường niên Vocarimex.SCIC dự kiến bán 36% vốn Vocarimex, tương đương 44,2 triệu cổ phiếu. Thông tin chi tiết chưa được công bố nhưng năm trước SCIC từng muốn bán Vocarimex với giá 22.300 đồng/cp, tương ứng tổng giá trị bán hơn 980 tỷ đồng.Tập đoàn Kido, cổ đông lớn nắm 51% vốn Vocarimex, đánh tiếng sẽ mua phần vốn doanh nghiệp này từ SCIC với mức giá hợp lý. Kido đang muốn hợp nhất các đơn vị thành viên gồm Kido Foods, Dầu Tường An và cả Vocarimex. Trong đó, Vocarimex đang nắm 26,55% vốn Dầu Tường An nên Kido phải có phương án giải quyết vấn đề liên quan vốn nhà nước trước khi thực hiện hợp nhất.Thoái vốn nửa đầu năm thiếu vắng thương vụ ngàn tỷTrong năm 2020, SCIC lên kế hoạch doanh thu 6.916 tỷ đồng và lợi nhuận trước thuế 4.839 tỷ đồng; lần lượt giảm 1,4% và tăng 11,2% so với thực hiện năm 2019.Danh sách thoái vốn theo kế hoạch năm 2020 gồm 85 đơn vị. Trong đó có các đơn vị nổi bật như Xuất nhập khẩu Sa Giang, Bảo Minh, Nhựa Thiếu niên Tiền Phong, FPT, Bảo Việt, Nhiệt điện Quảng Ninh, Nhiệt điện Hải Phòng, Tổng công ty Ligogi, Traphaco…Trong nửa đầu năm, việc thực hiện thoái vốn của SCIC không thực sự khởi sắc, thiếu vắng các thương vụ ngàn tỷ. Nhiều phiên đấu giá không thể diễn ra do không có nhà đầu tư tham gia như phiên đấu giá bán trọn lô 9% vốn Nhiệt điện Hải Phòng, 6% vốn Công ty Dược Khoa, 45,72% vốn Công ty Đầu tư Hạ tầng Khu công nghiệp Thanh Hóa…Phiên thoái vốn đáng chú ý nhất của SCIC là bán 17,56 triệu cổ phiếu Tổng công ty Xây dựng Công trình Giao thông 5 (Cienco5) thu về 342 tỷ đồng. Ngoài ra, phiên bán vốn Tổng công ty tư vấn Xây dựng Thủy lợi Việt Nam cũng giúp SCIC thu về 185,6 tỷ đồng. Mức giá trúng bình quân 86.100 đồng/cp, gấp 3,2 lần giá khởi điểm.Vào đầu tháng 7, SCIC đã bán thành công lô gần 5 triệu cổ phần, chiếm 97,42% vốn Công ty Chăn nuôi Tiền Giang. Giá đấu thành công 20.600 đồng/cp, gấp đôi giá khởi điểm. Tổng số tiền thu về là 102 tỷ đồng.Ông Nguyễn Chí Thành, Tổng giám đốc SCIC đã chia sẻ trên báo đầu tư rằng đại dịch Covid-19 tác động đến toàn bộ hoàn động của nền kinh tế, SCIC cũng bị ảnh hưởng. Trong nửa đầu năm, tổng công ty đã bán được khoảng 700 tỷ đồng vốn nhà nước, đạt 54% kế hoạch.",2020-07-16 08:32:00.000,FPT
626065,626065,626229,5395440,FPT,"SCIC khởi động mùa thoái vốn quý III với FPT, SMA và KSE","Nửa đầu năm, SCIC mới bán 700 tỷ đồng vốn nhà nước.Ngay đầu quý III, Tổng công ty Đầu tư và Kinh doanh vốn Nhà nước (SCIC) thông báo bán vốn tại hàng loạt doanh nghiệp. Cụ thể, SCIC thông bán bán đấu giá hơn 46 triệu cổ phiếu, tương đương 2,42% vốn Công ty FPT (HoSE: FPT). Phiên đấu giá dự kiến diễn ra vào 7/8.Trước đó, tổng công ty thông báo thoái 132.200 cổ phần, chiếm 8,96% vốn Công ty Xuất khẩu Thủy sản Khánh Hòa (UPCoM: KSE) và hơn 482.856 triệu cổ phiếu, tương đương 2,54% vốn điều lệ CTCP Thiết bị Phụ tùng Sài Gòn (HoSE: SMA). Phiên đấu giá cùng diễn ra vào ngày 22/7.Với FPT, SCIC bán đấu giá theo hình thức cả lô, tức mỗi nhà đầu tư tham gia phải đăng ký mua toàn bộ số cổ phần chào bán. Do FPT đã hết room nước ngoài nên nhà đầu tư nước ngoài không thể tham gia đợt đấu giá. Với giá khởi điểm 49.400 đồng/cp, SCIC dự thu về tối thiểu 2.272 tỷ đồng. Cổ phiếu FPT trong vòng 1 tháng qua giao dịch quanh vùng giá 45.500 đồng/cp đến 49.000 đồng/cp, không chênh lệch nhiều so với giá khởi điểm SCIC đưa ra.Tương tự, SCIC bán cổ phiếu Thủy sản Khánh Hòa với giá khởi điểm 32.200 đồng/cp, cao hơn thị giá 30.900 đồng/cp. Cổ phiếu KSE gần như không có thanh khoản và đi ngang tại vùng giá này đã lâu.Xuất khẩu Thủy sản Khánh Hòa hoạt động trong lĩnh vực khai thác, nuôi trồng, chế biến thủy sản; sản xuất giống thủy sản…, vốn điều lệ 14,76 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp tương đối ổn định trong 2 năm qua với doanh thu trên 80 tỷ đồng và lợi nhuận sau thuế trên 6 tỷ đồng. Trong 3 năm gần đây (2017-2019), doanh nghiệp tăng dần tỷ lệ chia cổ tức bằng tiền từ 10% lên 14% và lên 20%.Đơn vị: tỷ đồngLinh hoạt hơn so với phiên bán vốn FPT, SCIC tiến hành bán vốn Thủy sản Khánh Hòa theo lô tối thiểu 200 cổ phần và không hạn chế người nước ngoài tham gia.Đối với Công ty Thiết bị Phụ tùng Sài Gòn, SCIC cũng bán đấu giá trọn lô với giá khởi điểm 16.700 đồng/cp, cao hơn 78% giá cổ phiếu SMA phiên 15/7 (9.390 đồng/cp).Cùng với SCIC, cổ đông lớn khác sở hữu 24,43% vốn SMA là Công ty Đầu tư VSD cũng đăng ký bán hết lượng cổ phiếu đang nắm giữ. Thời gian thực hiện giao dịch từ 16/7 đến 14/8. Trước đó, cổ đông lớn Hà Sỹ Dinh cũng đã bán 965.047 cổ phiếu, tương đương 5,07% vốn. Đối tượng đăng ký mua vào có Thành viên HĐQT Trần Đức Phúc, mua 1 triệu đơn vị.SMA hoạt động trong lĩnh vực thương mại tổng hợp và sản xuất điện, vốn điều lệ 190,2 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp trong 3 năm gần đây giảm dần lợi nhuận từ 39 tỷ đồng xuống 14,5 tỷ đồng.Đơn vị: tỷ đồngTrong quý III, SCIC có thương vụ bán vốn ngàn tỷ kỳ vọng sẽ thành công là Tổng công ty Công nghiệp Dầu thực vật Việt Nam (Vocarimex, UPCoM: VOC). Bà Trần Thị Hồng Lĩnh – Thành viên HĐQT Vocarimex đã tiết lộ thông tin này tại cuộc họp ĐHĐCĐ thường niên Vocarimex.SCIC dự kiến bán 36% vốn Vocarimex, tương đương 44,2 triệu cổ phiếu. Thông tin chi tiết chưa được công bố nhưng năm trước SCIC từng muốn bán Vocarimex với giá 22.300 đồng/cp, tương ứng tổng giá trị bán hơn 980 tỷ đồng.Tập đoàn Kido, cổ đông lớn nắm 51% vốn Vocarimex, đánh tiếng sẽ mua phần vốn doanh nghiệp này từ SCIC với mức giá hợp lý. Kido đang muốn hợp nhất các đơn vị thành viên gồm Kido Foods, Dầu Tường An và cả Vocarimex. Trong đó, Vocarimex đang nắm 26,55% vốn Dầu Tường An nên Kido phải có phương án giải quyết vấn đề liên quan vốn nhà nước trước khi thực hiện hợp nhất.Thoái vốn nửa đầu năm thiếu vắng thương vụ ngàn tỷTrong năm 2020, SCIC lên kế hoạch doanh thu 6.916 tỷ đồng và lợi nhuận trước thuế 4.839 tỷ đồng; lần lượt giảm 1,4% và tăng 11,2% so với thực hiện năm 2019.Danh sách thoái vốn theo kế hoạch năm 2020 gồm 85 đơn vị. Trong đó có các đơn vị nổi bật như Xuất nhập khẩu Sa Giang, Bảo Minh, Nhựa Thiếu niên Tiền Phong, FPT, Bảo Việt, Nhiệt điện Quảng Ninh, Nhiệt điện Hải Phòng, Tổng công ty Ligogi, Traphaco…Trong nửa đầu năm, việc thực hiện thoái vốn của SCIC không thực sự khởi sắc, thiếu vắng các thương vụ ngàn tỷ. Nhiều phiên đấu giá không thể diễn ra do không có nhà đầu tư tham gia như phiên đấu giá bán trọn lô 9% vốn Nhiệt điện Hải Phòng, 6% vốn Công ty Dược Khoa, 45,72% vốn Công ty Đầu tư Hạ tầng Khu công nghiệp Thanh Hóa…Phiên thoái vốn đáng chú ý nhất của SCIC là bán 17,56 triệu cổ phiếu Tổng công ty Xây dựng Công trình Giao thông 5 (Cienco5) thu về 342 tỷ đồng. Ngoài ra, phiên bán vốn Tổng công ty tư vấn Xây dựng Thủy lợi Việt Nam cũng giúp SCIC thu về 185,6 tỷ đồng. Mức giá trúng bình quân 86.100 đồng/cp, gấp 3,2 lần giá khởi điểm.Vào đầu tháng 7, SCIC đã bán thành công lô gần 5 triệu cổ phần, chiếm 97,42% vốn Công ty Chăn nuôi Tiền Giang. Giá đấu thành công 20.600 đồng/cp, gấp đôi giá khởi điểm. Tổng số tiền thu về là 102 tỷ đồng.Ông Nguyễn Chí Thành, Tổng giám đốc SCIC đã chia sẻ trên báo đầu tư rằng đại dịch Covid-19 tác động đến toàn bộ hoàn động của nền kinh tế, SCIC cũng bị ảnh hưởng. Trong nửa đầu năm, tổng công ty đã bán được khoảng 700 tỷ đồng vốn nhà nước, đạt 54% kế hoạch.",2020-07-16 08:32:00.000,KHASPEXCO
626066,626066,626230,5395440,FPT,"SCIC khởi động mùa thoái vốn quý III với FPT, SMA và KSE","Nửa đầu năm, SCIC mới bán 700 tỷ đồng vốn nhà nước.Ngay đầu quý III, Tổng công ty Đầu tư và Kinh doanh vốn Nhà nước (SCIC) thông báo bán vốn tại hàng loạt doanh nghiệp. Cụ thể, SCIC thông bán bán đấu giá hơn 46 triệu cổ phiếu, tương đương 2,42% vốn Công ty FPT (HoSE: FPT). Phiên đấu giá dự kiến diễn ra vào 7/8.Trước đó, tổng công ty thông báo thoái 132.200 cổ phần, chiếm 8,96% vốn Công ty Xuất khẩu Thủy sản Khánh Hòa (UPCoM: KSE) và hơn 482.856 triệu cổ phiếu, tương đương 2,54% vốn điều lệ CTCP Thiết bị Phụ tùng Sài Gòn (HoSE: SMA). Phiên đấu giá cùng diễn ra vào ngày 22/7.Với FPT, SCIC bán đấu giá theo hình thức cả lô, tức mỗi nhà đầu tư tham gia phải đăng ký mua toàn bộ số cổ phần chào bán. Do FPT đã hết room nước ngoài nên nhà đầu tư nước ngoài không thể tham gia đợt đấu giá. Với giá khởi điểm 49.400 đồng/cp, SCIC dự thu về tối thiểu 2.272 tỷ đồng. Cổ phiếu FPT trong vòng 1 tháng qua giao dịch quanh vùng giá 45.500 đồng/cp đến 49.000 đồng/cp, không chênh lệch nhiều so với giá khởi điểm SCIC đưa ra.Tương tự, SCIC bán cổ phiếu Thủy sản Khánh Hòa với giá khởi điểm 32.200 đồng/cp, cao hơn thị giá 30.900 đồng/cp. Cổ phiếu KSE gần như không có thanh khoản và đi ngang tại vùng giá này đã lâu.Xuất khẩu Thủy sản Khánh Hòa hoạt động trong lĩnh vực khai thác, nuôi trồng, chế biến thủy sản; sản xuất giống thủy sản…, vốn điều lệ 14,76 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp tương đối ổn định trong 2 năm qua với doanh thu trên 80 tỷ đồng và lợi nhuận sau thuế trên 6 tỷ đồng. Trong 3 năm gần đây (2017-2019), doanh nghiệp tăng dần tỷ lệ chia cổ tức bằng tiền từ 10% lên 14% và lên 20%.Đơn vị: tỷ đồngLinh hoạt hơn so với phiên bán vốn FPT, SCIC tiến hành bán vốn Thủy sản Khánh Hòa theo lô tối thiểu 200 cổ phần và không hạn chế người nước ngoài tham gia.Đối với Công ty Thiết bị Phụ tùng Sài Gòn, SCIC cũng bán đấu giá trọn lô với giá khởi điểm 16.700 đồng/cp, cao hơn 78% giá cổ phiếu SMA phiên 15/7 (9.390 đồng/cp).Cùng với SCIC, cổ đông lớn khác sở hữu 24,43% vốn SMA là Công ty Đầu tư VSD cũng đăng ký bán hết lượng cổ phiếu đang nắm giữ. Thời gian thực hiện giao dịch từ 16/7 đến 14/8. Trước đó, cổ đông lớn Hà Sỹ Dinh cũng đã bán 965.047 cổ phiếu, tương đương 5,07% vốn. Đối tượng đăng ký mua vào có Thành viên HĐQT Trần Đức Phúc, mua 1 triệu đơn vị.SMA hoạt động trong lĩnh vực thương mại tổng hợp và sản xuất điện, vốn điều lệ 190,2 tỷ đồng. Hoạt động kinh doanh của doanh nghiệp trong 3 năm gần đây giảm dần lợi nhuận từ 39 tỷ đồng xuống 14,5 tỷ đồng.Đơn vị: tỷ đồngTrong quý III, SCIC có thương vụ bán vốn ngàn tỷ kỳ vọng sẽ thành công là Tổng công ty Công nghiệp Dầu thực vật Việt Nam (Vocarimex, UPCoM: VOC). Bà Trần Thị Hồng Lĩnh – Thành viên HĐQT Vocarimex đã tiết lộ thông tin này tại cuộc họp ĐHĐCĐ thường niên Vocarimex.SCIC dự kiến bán 36% vốn Vocarimex, tương đương 44,2 triệu cổ phiếu. Thông tin chi tiết chưa được công bố nhưng năm trước SCIC từng muốn bán Vocarimex với giá 22.300 đồng/cp, tương ứng tổng giá trị bán hơn 980 tỷ đồng.Tập đoàn Kido, cổ đông lớn nắm 51% vốn Vocarimex, đánh tiếng sẽ mua phần vốn doanh nghiệp này từ SCIC với mức giá hợp lý. Kido đang muốn hợp nhất các đơn vị thành viên gồm Kido Foods, Dầu Tường An và cả Vocarimex. Trong đó, Vocarimex đang nắm 26,55% vốn Dầu Tường An nên Kido phải có phương án giải quyết vấn đề liên quan vốn nhà nước trước khi thực hiện hợp nhất.Thoái vốn nửa đầu năm thiếu vắng thương vụ ngàn tỷTrong năm 2020, SCIC lên kế hoạch doanh thu 6.916 tỷ đồng và lợi nhuận trước thuế 4.839 tỷ đồng; lần lượt giảm 1,4% và tăng 11,2% so với thực hiện năm 2019.Danh sách thoái vốn theo kế hoạch năm 2020 gồm 85 đơn vị. Trong đó có các đơn vị nổi bật như Xuất nhập khẩu Sa Giang, Bảo Minh, Nhựa Thiếu niên Tiền Phong, FPT, Bảo Việt, Nhiệt điện Quảng Ninh, Nhiệt điện Hải Phòng, Tổng công ty Ligogi, Traphaco…Trong nửa đầu năm, việc thực hiện thoái vốn của SCIC không thực sự khởi sắc, thiếu vắng các thương vụ ngàn tỷ. Nhiều phiên đấu giá không thể diễn ra do không có nhà đầu tư tham gia như phiên đấu giá bán trọn lô 9% vốn Nhiệt điện Hải Phòng, 6% vốn Công ty Dược Khoa, 45,72% vốn Công ty Đầu tư Hạ tầng Khu công nghiệp Thanh Hóa…Phiên thoái vốn đáng chú ý nhất của SCIC là bán 17,56 triệu cổ phiếu Tổng công ty Xây dựng Công trình Giao thông 5 (Cienco5) thu về 342 tỷ đồng. Ngoài ra, phiên bán vốn Tổng công ty tư vấn Xây dựng Thủy lợi Việt Nam cũng giúp SCIC thu về 185,6 tỷ đồng. Mức giá trúng bình quân 86.100 đồng/cp, gấp 3,2 lần giá khởi điểm.Vào đầu tháng 7, SCIC đã bán thành công lô gần 5 triệu cổ phần, chiếm 97,42% vốn Công ty Chăn nuôi Tiền Giang. Giá đấu thành công 20.600 đồng/cp, gấp đôi giá khởi điểm. Tổng số tiền thu về là 102 tỷ đồng.Ông Nguyễn Chí Thành, Tổng giám đốc SCIC đã chia sẻ trên báo đầu tư rằng đại dịch Covid-19 tác động đến toàn bộ hoàn động của nền kinh tế, SCIC cũng bị ảnh hưởng. Trong nửa đầu năm, tổng công ty đã bán được khoảng 700 tỷ đồng vốn nhà nước, đạt 54% kế hoạch.",2020-07-16 08:32:00.000,SMA
626283,626283,626447,5395669,FPT,"Macquarie Bank mua tiếp 2,3 triệu cổ phiếu FPT","Cuối năm 2019, Macquarie Bank là cổ đông Macquarie Bank là cổ đông sở hữu lượng cổ phiếu nhiều thứ 3 tại FPT với tỷ lệ 4,33%.Macquarie Bank Limited tiếp tục nhận chuyển nhượng 2,3 triệu cổ phiếu Công ty Cổ phần FPT (HoSE: FPT) thông qua Thông qua Trung tâm Lưu ký Chứng khoán Việt Nam (VSD) vào ngày 14/7. Bên bán cổ phần là Vietnam Growth Stock Income Mother Fund và CAM Vietnam Mother Fund.Trước đó vào 9/7, Macquarie Bank cũng từng mua vào 2,3 triệu cổ phiếu FPT từ Truck Capital Master Fund, Ltd. Tại cuối năm 2019, tổ chức này đã nắm giữ 4,33% cổ phần FPT và là cổ đông sở hữu lượng cổ phiếu nhiều thứ 3 tại công ty này (chỉ xếp sau ông Trương Gia Bình và SCIC).FPT là một trong những cổ phiếu đã cạn room ngoại (tỷ lệ sở hữu nước ngoài) ở mức 49%. Do đó khối ngoại thường thỏa thuận chuyển nhượng cổ phần với nhau, cộng thêm một mức thặng dư nhất định qua VSD. Mức thặng dư theo một số công ty quản lý quỹ là trên 30%.Trong phiên giao dịch 14/7, FPT đóng cửa ở mức 48.550 đồng/cp. Tạm tính theo giá này, số tiền mà Macquarie Bank chi ra trên 110 tỷ đồng.Mới đây SCIC đã thông bán bán đấu giá hơn 46 triệu cổ phiếu, tương đương 2,42% vốn FPT vào ngày 7/8, theo hình thức đấu giá cả lô cổ phần. Với giá khởi điểm 49.400 đồng/cp, SCIC dự thu về tối thiểu 2.272 tỷ đồng.",2020-07-16 09:24:00.000,FPT
626465,626465,626629,5395839,FPT,FPT: Dấu hiệu bán chủ động,"Cổ phiếu FPT - FPT Corp có dấu hiệu bán chủ động với khối lượng bán xuống lớn. Giá hiện tại đạt 48,550. Khối lượng giao dịch tích lũy từ đầu phiên đạt 304,650 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 16/07/2020 10:23:20: - Giá: 48,550 VND - Vốn hóa: 38,097.79 tỷ đồng - Vol TB 1M: 1,235,630 - % giá 1M: 5.65% - Giá 52W: 34,229-52,326",2020-07-16 10:23:32.690,
626855,626855,627019,5396217,FPT,FPT: Dấu hiệu mua chủ động,"Cổ phiếu FPT - FPT Corp có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 48,600. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,060,530 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 16/07/2020 14:46:10: - Giá: 48,600 VND - Vốn hóa: 38,097.79 tỷ đồng - Vol TB 1M: 1,235,630 - % giá 1M: 5.65% - Giá 52W: 34,229-52,326",2020-07-16 14:46:52.223,
626857,626857,627021,5396219,FPT,FPT: Khớp lệnh đột biến vào cuối phiên,"Cổ phiếu FPT - FPT Corp đang giao dịch với thanh khoản tăng mạnh vào cuối phiên. Giá hiện tại đạt 48,600. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,060,530 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 16/07/2020 14:46:10: - Giá: 48,600 VND - Vốn hóa: 38,097.79 tỷ đồng - Vol TB 1M: 1,235,630 - % giá 1M: 5.65% - Giá 52W: 34,229-52,326",2020-07-16 14:46:52.447,
627539,627539,627703,5396885,FPT,FPT: Dấu hiệu bán chủ động,"Cổ phiếu FPT - FPT Corp có dấu hiệu bán chủ động với khối lượng bán xuống lớn. Giá hiện tại đạt 48,350. Khối lượng giao dịch tích lũy từ đầu phiên đạt 176,480 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 17/07/2020 09:42:39: - Giá: 48,350 VND - Vốn hóa: 38,097.79 tỷ đồng - Vol TB 1M: 1,233,803 - % giá 1M: 4.29% - Giá 52W: 34,229-52,326",2020-07-17 09:42:54.900,
