,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
692048,692048,692214,5901113,MSN,Các cổ phiếu có dấu hiệu đẩy lệnh trong ngày 07/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE61,9006.726,435,8502SHBHNX15,4000.003,639,4003BSRUPCOM7,200-0.761,799,3004HNGHOSE12,1500.832,270,6005HNDUPCOM18,2000.12102,1006E1VFVN30HOSE14,6600.341,590,3307ITAHOSE5,2806.8817,101,6808TVNUPCOM6,8001.46128,8009VGTUPCOM8,8007.06881,70010BVBUPCOM10,600-0.39638,60011TLGHOSE36,550-0.95199,83012FITHOSE9,3502.863,426,64013OGCHOSE8,0806.889,410,75014SJDHOSE19,000-1.30106,67015STKHOSE15,6000.65133,03016HTNHOSE26,8506.97444,31017PETHOSE10,4506.961,644,32018PGSHNX15,300-1.92211,20019HUTHNX2,8000.003,157,30020LASHNX6,000-3.23217,00021SKGHOSE9,7900.93206,31022G36UPCOM6,300-3.51917,50023TIGHNX6,900-1.43688,90024HARHOSE4,270-1.611,537,93025CCLHOSE8,6000.00456,76026KLFHNX1,9000.004,226,70027DRIUPCOM4,200-0.0595,40028PVCHNX6,100-1.61428,20029EVGHOSE5,2206.974,932,86030SRAHNX14,700-0.68138,60031ARTHNX2,500-3.85860,80032MBGHNX5,700-1.721,508,20033TDNHNX7,500-1.3263,20034AASUPCOM7,0000.98102,10035LIGHNX4,900-2.00269,40036SBSUPCOM1,300-5.11394,20037SD5HNX6,000-4.76102,00038C69HNX8,800-1.12168,30039MSTHNX3,400-2.86318,50040VHGUPCOM90012.5031,80041VNPUPCOM6,100-0.6279,00042PFLUPCOM2,4004.08670,80043SD6HNX3,3000.00210,20044BIIHNX1,300-7.141,720,00045HCDHOSE2,9300.69419,88046FTMHOSE1,4400.0090,20047VNAUPCOM3,2000.00161,00048FUESSV30HOSE10,8200.46749,51049KVCHNX1,2000.0038,40050ACMHNX1,000-9.095,821,10051KSHUPCOM1,0007.76332,00052VIGHNX1,200-7.69569,80053TTZHNX4,500-2.17117,00054MPTHNX2,0000.0044,90055TGGHOSE1,2306.961,295,28056PVVUPCOM900-0.3386,00057SPIHNX1,3000.00138,60058CETHNX2,2004.7679,70059ATGHOSE670-1.47156,360",2020-10-07 15:34:09.313,
692052,692052,692218,5901118,MSN,Các cổ phiếu có giá tăng và khối lượng tăng liên tiếp trên 3 phiên tại thời điểm kết thúc phiên ngày 07/10/2020,"STTMã CkSànGiá% thay đổiKhối lượng giao dịch tích lũySố lượng phiên1MSNHOSE61,9006.726,435,85052VNDHOSE15,350-0.321,300,10033FITHOSE9,3502.863,426,64034DVPHOSE48,5003.6361,57035HHSHOSE5,3502.497,049,37056ROSHOSE2,4203.8621,320,39057CSVHOSE28,800-0.35372,24058SGRHOSE28,7003.2442,78049DTDHNX19,100-2.55118,500310AMDHOSE2,9003.206,844,590511APCHOSE22,5000.22109,950312DZMHNX3,5006.06115,8004Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-07 15:34:16.647,
692479,692479,692645,5901560,MSN,MSN: Giá tăng liên tiếp 4 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá tăng liên tiếp 4 phiên. Giá hiện tại đạt 62,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 313,390 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 08/10/2020 09:29:32: - Giá: 62,000 VND - Vốn hóa: 72,712.89 tỷ đồng - Vol TB 1M: 1,483,918 - % giá 1M: 13.37% - Giá 52W: 46,400-78,700",2020-10-08 09:30:42.663,
692791,692791,692957,5901875,MSN,MSN: Phá đỉnh giá 3 tháng với khối lượng giao dịch lớn,"Cổ phiếu MSN - Tập đoàn Masan đã phá đỉnh 3 tháng kèm khối lượng giao dịch lớn. Giá hiện tại đạt 63,300. Khối lượng giao dịch tích lũy từ đầu phiên đạt 2,666,500 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 08/10/2020 11:27:23: - Giá: 63,300 VND - Vốn hóa: 72,712.89 tỷ đồng - Vol TB 1M: 1,483,918 - % giá 1M: 13.37% - Giá 52W: 46,400-78,700",2020-10-08 11:27:44.980,
692799,692799,692965,5901886,MSN,Các cổ phiếu phá đỉnh 3 tháng với khối lượng giao dịch lớn trong phiên sáng ngày 08/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE63,1001.942,733,9702ITAHOSE5,3100.5718,982,3303TRAHOSE60,1003.8017,6704LASHNX6,60010.00611,0005EVGHOSE5,2901.342,152,3206HHPHNX11,6000.87177,100",2020-10-08 11:33:48.913,
692815,692815,692981,5901903,MSN,Các cổ phiếu ảnh hưởng nhiều nhất đến thị trường trong phiên sáng ngày 08/10/2020,Top 5 cổ phiếu kéo chỉ số lên:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1MSN0.39~0.04%LAS0.04~0.03%PBC0.01~0.02%2GVR0.22~0.02%PVS0.03~0.02%HTM0.01~0.02%3GAS0.21~0.02%BCF0.02~0.02%KLB0.01~0.02%4MWG0.14~0.02%TVC0.02~0.01%OIL0.01~0.02%5FPT0.13~0.01%SDG0.01~0.01%PMW0.01~0.01%Top 5 cổ phiếu kéo chỉ số xuống:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1VNM-0.53~-0.06%ACB-0.36~-0.27%ACV-0.20~-0.31%2VCB-0.42~-0.05%OCH-0.10~-0.07%VIB-0.07~-0.11%3TCB-0.34~-0.04%VCS-0.09~-0.06%VEA-0.03~-0.05%4VPB-0.24~-0.03%IDC-0.08~-0.06%TLP-0.03~-0.04%5VIC-0.19~-0.02%VCG-0.05~-0.04%MSR-0.02~-0.04%,2020-10-08 11:34:35.250,
693629,693629,693795,5912705,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 64,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 543,030 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 09/10/2020 10:02:00: - Giá: 64,000 VND - Vốn hóa: 75,062.26 tỷ đồng - Vol TB 1M: 1,637,847 - % giá 1M: 16.61% - Giá 52W: 46,400-78,700",2020-10-09 10:02:17.360,
693630,693630,693796,5912706,MSN,MSN: Giá tăng liên tiếp 5 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá tăng liên tiếp 5 phiên. Giá hiện tại đạt 64,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 523,030 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 09/10/2020 10:01:57: - Giá: 64,000 VND - Vốn hóa: 75,062.26 tỷ đồng - Vol TB 1M: 1,637,847 - % giá 1M: 16.61% - Giá 52W: 46,400-78,700",2020-10-09 10:02:17.360,
693816,693816,693982,5912895,MSN,Các cổ phiếu có giá trị giao dịch nhiều nhất trong phiên sáng ngày 09/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE65,6002.662,842,3502TCBHOSE21,5500.947,407,2803HPGHOSE28,5501.605,308,5104ACBHNX23,7002.165,776,2005TCHHOSE21,1501.205,792,5506CTGHOSE27,4501.104,214,1907GTNHOSE25,050-0.994,533,5108GEXHOSE23,2502.884,886,7009STBHOSE13,7001.117,513,84010CTDHOSE61,2000.161,469,750Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-09 11:33:56.000,
693984,693984,694150,5913069,MSN,MSN: Phá đỉnh giá 9 tháng với khối lượng giao dịch lớn,"Cổ phiếu MSN - Tập đoàn Masan đã phá đỉnh 9 tháng kèm khối lượng giao dịch lớn. Giá hiện tại đạt 68,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 4,767,640 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 09/10/2020 14:23:22: - Giá: 68,000 VND - Vốn hóa: 75,062.26 tỷ đồng - Vol TB 1M: 1,637,847 - % giá 1M: 16.61% - Giá 52W: 46,400-78,700",2020-10-09 14:23:36.837,
694128,694128,694294,5923199,MSN,Các cổ phiếu phá đỉnh 9 tháng với khối lượng giao dịch lớn trong ngày 09/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE68,1006.575,339,6602VCIHOSE34,0004.621,385,8503KLBUPCOM12,2006.34127,8004HAXHOSE15,6006.85861,4805SFIHOSE22,0000.6921,600",2020-10-09 15:33:47.170,
694137,694137,694303,5923209,MSN,Các cổ phiếu có giá trị giao dịch nhiều nhất trong phiên ngày 09/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE68,1006.575,339,6602TCHHOSE21,3001.9116,097,2703TCBHOSE21,3500.0013,523,7604CTGHOSE27,6501.8410,113,6305HPGHOSE28,5001.429,464,8506ACBHNX23,5001.298,717,3007GEXHOSE22,8000.887,724,4308STBHOSE13,5500.0012,474,8009GTNHOSE25,5000.795,967,07010CTDHOSE61,4000.491,914,890Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-09 15:33:54.967,
694146,694146,694312,5923216,MSN,Các cổ phiếu ảnh hưởng nhiều nhất đến thị trường trong phiên ngày 09/10/2020,Top 5 cổ phiếu kéo chỉ số lên:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1MSN1.39~0.15%ACB0.37~0.27%ACV0.13~0.20%2VIC1.24~0.13%SHB0.20~0.15%VEF0.06~0.09%3SAB0.91~0.10%OCH0.09~0.07%DNH0.05~0.08%4CTG0.53~0.06%NDN0.06~0.04%VIB0.04~0.06%5GVR0.51~0.06%VIX0.05~0.04%BSR0.03~0.05%Top 5 cổ phiếu kéo chỉ số xuống:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1GAS-0.16~-0.02%VIF-0.10~-0.07%VGI-0.08~-0.12%2BHN-0.15~-0.02%CDN-0.06~-0.04%MML-0.02~-0.04%3VNM-0.12~-0.01%VNR-0.04~-0.03%TLP-0.02~-0.03%4NVL-0.11~-0.01%VNT-0.03~-0.03%ND2-0.01~-0.02%5BCM-0.10~-0.01%HUT-0.03~-0.02%HPW-0.01~-0.01%,2020-10-09 15:34:03.833,
694159,694159,694325,5923228,MSN,Các cổ phiếu có giá tăng liên tiếp trên 4 phiên tại thời điểm kết thúc phiên ngày 09/10/2020,"STTMã CkSànGiá% thay đổiKhối lượng giao dịch tích lũySố lượng phiên1MSNHOSE68,1006.575,339,66052MWGHOSE109,000-0.46575,37043ITAHOSE5,3000.1920,216,16054VGTUPCOM8,700-1.35316,00045TRAHOSE64,8006.2318,03066SCRHOSE6,8100.152,167,87057OGCHOSE8,3503.091,510,46068SGNHOSE69,300-0.1410,83079VSCHOSE40,650-2.75329,660510SHPHOSE24,5000.009,770411NBBHOSE22,4502.05954,040612MSHHOSE34,4500.44102,160513SGRHOSE27,700-5.1434,720714TCLHOSE32,500-0.61205,240515VRGUPCOM22,8009.9367,500416GMCHOSE16,900-0.599,340517VIPHOSE6,910-0.1475,400518APCHOSE22,200-1.7751,940419DZMHNX4,1007.89119,5004Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-09 15:34:19.450,
694756,694756,694922,5923803,MSN,MSN: Giá tăng liên tiếp 6 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá tăng liên tiếp 6 phiên. Giá hiện tại đạt 68,300. Khối lượng giao dịch tích lũy từ đầu phiên đạt 706,820 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/10/2020 09:46:14: - Giá: 68,300 VND - Vốn hóa: 79,995.93 tỷ đồng - Vol TB 1M: 1,831,358 - % giá 1M: 23.82% - Giá 52W: 46,400-78,700",2020-10-12 09:46:28.710,
694806,694806,694972,5923852,MSN,Thống kê thị trường Phiên sáng ngày 12/10/2020,"Tính đến 10h ngày 12/10/2020, trên sàn HOSE, VN-Index đạt mức 931.28 điểm, thay đổi 0.79%. Toàn sàn có 182 mã tăng, 171 mã giảm và 78 mã đứng giá tham chiếu. Trên sàn HNX, HNX-Index đạt mức 137.40 điểm, tương đương thay đổi 0.36%. Toàn sàn có 47 mã tăng, 46 mã giảm và 256 mã đứng giá tham chiếu. Khối lượng giao dịch toàn thị trường đạt 139.00 triệu đơn vị, tương ứng giá trị 2,496.78 tỉ đồng. Trong đó, giao dịch thỏa thuận trên HOSE 260.39 tỉ đồng. Giao dịch khối ngoại hiện bán ròng trên cả 3 sàn với tổng giá trị 18.40 tỉ đồng, tập trung vào các mã MSN (10.84 tỷ đồng), DIG (5.79 tỷ đồng), FUEVFVND (5.20 tỷ đồng)...",2020-10-12 10:00:04.530,
694944,694944,695110,5923994,MSN,MSN: Dấu hiệu bán chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu bán chủ động với khối lượng bán xuống lớn. Giá hiện tại đạt 67,700. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,665,390 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/10/2020 11:00:24: - Giá: 67,700 VND - Vốn hóa: 79,995.93 tỷ đồng - Vol TB 1M: 1,831,358 - % giá 1M: 23.82% - Giá 52W: 46,400-78,700",2020-10-12 11:00:38.577,
694975,694975,695141,5924020,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 68,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,904,880 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/10/2020 11:15:20: - Giá: 68,000 VND - Vốn hóa: 79,995.93 tỷ đồng - Vol TB 1M: 1,831,358 - % giá 1M: 23.82% - Giá 52W: 46,400-78,700",2020-10-12 11:15:33.307,
695328,695328,695494,5924379,MSN,MSN: Phá đỉnh giá 9 tháng với khối lượng giao dịch lớn,"Cổ phiếu MSN - Tập đoàn Masan đã phá đỉnh 9 tháng kèm khối lượng giao dịch lớn. Giá hiện tại đạt 70,200. Khối lượng giao dịch tích lũy từ đầu phiên đạt 5,818,700 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/10/2020 14:46:19: - Giá: 70,200 VND - Vốn hóa: 79,995.93 tỷ đồng - Vol TB 1M: 1,831,358 - % giá 1M: 23.82% - Giá 52W: 46,400-78,700",2020-10-12 14:47:00.080,
695390,695390,695556,5934418,MSN,Các cổ phiếu phá đỉnh 9 tháng với khối lượng giao dịch lớn trong ngày 12/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE70,2003.085,818,7002KLBUPCOM13,0007.28116,8003GSPHOSE11,5500.4329,440",2020-10-12 15:33:57.103,
695417,695417,695583,5934447,MSN,Các cổ phiếu có giá tăng liên tiếp trên 4 phiên tại thời điểm kết thúc phiên ngày 12/10/2020,"STTMã CkSànGiá% thay đổiKhối lượng giao dịch tích lũySố lượng phiên1MSNHOSE70,2003.085,818,70062ITAHOSE4,990-5.8513,865,62063TRAHOSE64,8000.0025,63074BMIHOSE29,1000.52593,71045OGCHOSE8,000-4.192,095,34076SCRHOSE6,700-1.622,876,28067NBBHOSE22,9502.2385,30078TTFHOSE6,290-2.024,602,44049MSHHOSE34,7500.87122,830610HDCHOSE24,0000.001,123,600411NKGHOSE8,570-0.922,602,050412HTNHOSE26,700-3.26212,280413VRGUPCOM22,300-1.20111,700514HAXHOSE15,200-2.56497,840415UDCHOSE5,700-0.8733,720416TA9HNX11,7002.63243,700417DZMHNX4,000-2.44193,6005Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-12 15:34:27.180,
695884,695884,696050,5934922,MSN,MSN: Giá tăng liên tiếp 7 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá tăng liên tiếp 7 phiên. Giá hiện tại đạt 70,300. Khối lượng giao dịch tích lũy từ đầu phiên đạt 666,340 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 13/10/2020 09:48:33: - Giá: 70,300 VND - Vốn hóa: 82,462.76 tỷ đồng - Vol TB 1M: 2,134,916 - % giá 1M: 27.64% - Giá 52W: 46,400-78,700",2020-10-13 09:51:03.173,
695914,695914,696080,5934954,MSN,Thống kê thị trường Phiên sáng ngày 13/10/2020,"Tính đến 10h ngày 13/10/2020, trên sàn HOSE, VN-Index đạt mức 926.72 điểm, thay đổi 0.10%. Toàn sàn có 130 mã tăng, 212 mã giảm và 80 mã đứng giá tham chiếu. Trên sàn HNX, HNX-Index đạt mức 135.80 điểm, tương đương thay đổi -0.07%. Toàn sàn có 38 mã tăng, 51 mã giảm và 261 mã đứng giá tham chiếu. Khối lượng giao dịch toàn thị trường đạt 105.33 triệu đơn vị, tương ứng giá trị 1,769.74 tỉ đồng. Trong đó, giao dịch thỏa thuận trên HOSE 99.03 tỉ đồng. Giao dịch khối ngoại hiện bán ròng trên cả 3 sàn với tổng giá trị 2.10 tỉ đồng, tập trung vào các mã MSN (18.73 tỷ đồng), VRE (2.81 tỷ đồng), KDH (2.19 tỷ đồng)...",2020-10-13 10:00:04.753,
696067,696067,696233,5935109,MSN,Các cổ phiếu có khối lượng bán nước ngoài nhiều nhất trong phiên sáng ngày 13/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE71,1001.282,066,1002VIBUPCOM32,000-2.591,221,7003KDHHOSE23,650-1.87532,2204BIDHOSE40,9500.00653,8805PGCHOSE18,450-6.82260,2206CIIHOSE18,800-0.53697,0407PVTHOSE13,500-1.101,297,2908PVDHOSE11,6500.002,457,5609CTDHOSE63,300-1.86738,68010POWHOSE10,300-0.481,965,290Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-13 11:33:54.637,
696069,696069,696235,5935111,MSN,Các cổ phiếu có giá trị bán nước ngoài nhiều nhất trong phiên sáng ngày 13/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE71,1001.282,066,1002CTDHOSE63,300-1.86738,6803BIDHOSE40,9500.00653,8804VIBUPCOM32,000-2.591,221,7005KDHHOSE23,650-1.87532,2206PGCHOSE18,450-6.82260,2207CIIHOSE18,800-0.53697,0408HDBHOSE24,100-1.03660,2309NVLHOSE62,100-0.64717,92010VHMHOSE78,2000.90909,910Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-13 11:33:54.710,
696140,696140,696306,5935181,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 71,500. Khối lượng giao dịch tích lũy từ đầu phiên đạt 2,533,810 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 13/10/2020 13:34:25: - Giá: 71,500 VND - Vốn hóa: 82,462.76 tỷ đồng - Vol TB 1M: 2,134,916 - % giá 1M: 27.64% - Giá 52W: 46,400-78,700",2020-10-13 13:34:39.323,
696188,696188,696354,5935232,MSN,MSN: Dấu hiệu bán chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu bán chủ động với khối lượng bán xuống lớn. Giá hiện tại đạt 72,400. Khối lượng giao dịch tích lũy từ đầu phiên đạt 3,228,400 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 13/10/2020 14:04:46: - Giá: 72,400 VND - Vốn hóa: 82,462.76 tỷ đồng - Vol TB 1M: 2,134,916 - % giá 1M: 27.64% - Giá 52W: 46,400-78,700",2020-10-13 14:05:00.637,
696388,696388,696554,5935427,MSN,Thống kê thị trường ngày 13/10/2020,"Kết thúc phiên giao dịch ngày 13/10/2020, trên sàn HOSE, VN-Index đạt mức 929.86 điểm, thay đổi 0.44%. Toàn sàn có 185 mã tăng, 203 mã giảm và 84 mã đứng giá tham chiếu. Trên sàn HNX, HNX-Index đạt mức 136.15 điểm, tương đương thay đổi 0.19%. Toàn sàn có 82 mã tăng, 199 mã giảm và 69 mã đứng giá tham chiếu. Khối lượng giao dịch toàn thị trường đạt 420.81 triệu đơn vị, tương ứng giá trị 7,387.13 tỷ đồng. Trong đó, giao dịch thỏa thuận trên HOSE 906.32 tỷ đồng. Giao dịch khối ngoại hiện bán ròng trên cả 3 sàn với tổng giá trị 40.05 tỷ đồng, tập trung vào các mã MSN (97.39 tỷ đồng), BID (18.43 tỷ đồng), HSG (13.92 tỷ đồng),...",2020-10-13 15:33:58.310,
696391,696391,696557,5935430,MSN,Các cổ phiếu có giá trị giao dịch nhiều nhất trong phiên ngày 13/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE74,8006.554,664,2402CTGHOSE30,5504.9810,920,2903TCBHOSE21,4000.9414,215,2004HPGHOSE28,000-0.8810,665,7905HSGHOSE15,350-2.8513,967,9706TCHHOSE20,9500.248,998,6207STBHOSE13,4501.1312,669,0508ACBHNX23,4000.435,319,9009BVHHOSE53,7001.512,057,18010DBCHOSE44,750-1.652,418,020Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-13 15:34:14.130,
696395,696395,696561,5935434,MSN,Các cổ phiếu có khối lượng bán nước ngoài nhiều nhất trong phiên ngày 13/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE74,8006.554,664,2402HSGHOSE15,350-2.8513,967,9703PVTHOSE13,250-2.933,496,5004POWHOSE10,250-0.973,308,2505BIDHOSE41,2500.731,980,7406KDHHOSE23,850-1.04850,7707PVDHOSE11,550-0.864,272,6908VIBUPCOM31,900-2.892,044,0009HDBHOSE24,000-1.441,414,34010GEXHOSE22,8000.884,471,410Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-13 15:34:15.500,
696397,696397,696563,5935436,MSN,Các cổ phiếu có giá trị bán nước ngoài nhiều nhất trong phiên ngày 13/10/2020,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE74,8006.554,664,2402BIDHOSE41,2500.731,980,7403HSGHOSE15,350-2.8513,967,9704CTDHOSE62,700-2.791,120,6305VIBUPCOM31,900-2.892,044,0006KDHHOSE23,850-1.04850,7707PVTHOSE13,250-2.933,496,5008HDBHOSE24,000-1.441,414,3409POWHOSE10,250-0.973,308,25010NVLHOSE62,000-0.801,184,190Thông tin chi tiết xin vui lòng truy cập tại: ",2020-10-13 15:34:15.623,
696398,696398,696564,5935437,MSN,Các cổ phiếu ảnh hưởng nhiều nhất đến thị trường trong phiên ngày 13/10/2020,Top 5 cổ phiếu kéo chỉ số lên:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1MSN1.52~0.16%VCG0.12~0.09%VOC0.02~0.02%2CTG1.52~0.16%ACB0.12~0.09%SEA0.01~0.02%3VCB0.63~0.07%VIF0.12~0.09%AVC0.01~0.01%4VHM0.56~0.06%VCS0.11~0.08%HPI0.01~0.01%5GVR0.39~0.04%OCH0.09~0.07%VBB0.01~0.01%Top 5 cổ phiếu kéo chỉ số xuống:STTHOSEHNXUPCOMMãĐóng gópMãĐóng gópMãĐóng góp1SAB-0.74~-0.08%SHB-0.10~-0.07%ACV-0.15~-0.24%2HPG-0.23~-0.03%PVI-0.04~-0.03%VIB-0.06~-0.10%3MWG-0.17~-0.02%THD-0.04~-0.03%VGI-0.03~-0.06%4NVL-0.14~-0.01%PLC-0.03~-0.02%MML-0.03~-0.04%5BHN-0.13~-0.01%TKU-0.03~-0.02%VEA-0.02~-0.03%,2020-10-13 15:34:17.467,
696468,696468,696634,5945474,MSN,MSN:  Thông báo ngày ĐKCC để thực hiện quyền chi trả trái tức kỳ 01 năm 2020 của MSN12003,Cng ty Cổ phần Tập đon MaSanthng bo ngy ĐKCC để thực hiện quyền chi trả tri tức kỳ 01 năm 2020 của MSN12003 như sau:Tài liệu đính kèm51258_ot-1-TP-MSN12003.pdf,2020-10-13 17:06:00.000,MSN
696525,696525,696691,5945523,MSN,Cổ phiếu Masan Group về vùng giá trước khi nhận sáp nhập VinCommerce,"Khối ngoại bán ròng gần 168 tỷ đồng cổ phiếu MSN trong thời gian giá cổ phiếu tăng mạnh.Cổ phiếu MSN của Masan Group (HoSE: MSN) tăng từ 53.600 đồng/cp (29/9) lên 74.800 đồng/cp (13/10), tương ứng mức tăng gần 40% trong 2 tuần. Giá cổ phiếu Masan Group quay về ngang thời điểm trước khi nhận sáp nhập VinCommerce - đơn vị sở hữu chuỗi VinMart, VinMart+ vào ngày 3/12/2019. Tại thời điểm đó, giá cổ phiếu MSN phản ứng tiêu cực với việc nhận chuyển nhượng mảng bán lẻ từ Vingroup, giảm hơn 30% trong vòng gần 3 tuần. Đi cùng với tăng giá, thanh khoản đột biến. Trong 7 phiên giao dịch vừa qua, khối lượng giao dịch bình quân của cổ phiếu này ở mức gần 5 triệu đơn vị/phiên, trong khi 20 phiên liên trước chỉ khớp lệnh bình quân hơn 1 triệu đơn vị/phiên.Việc cổ phiếu MSN tăng giá đi kèm với các thông tin liên quan tới việc Masan Group có kế hoạch bán cổ phần tại Masan Hightech Materials (UPCoM:MSR) và VCM (đơn vị sở hữu cuối VinMart và VinMart+). Tuy nhiên, đại diện truyền thông của Masan Group cho biết hiện không có kế hoạch bán bán cổ phần Masan Hightech Materials. Đặc biệt, Tập đoàn càng không có kế hoạch bán cổ phần VCM vì nằm trong chiến lược phát triển bán lẻ của Masan.Trong khi giá cổ phiếu tăng mạnh, nhà đầu tư nước ngoài liên tục bán ròng. Tính từ đầu tháng 10 đến nay, cổ phiếu MSN chỉ được khối ngoại mua ròng 3 phiên và bị bán ròng gần 168 tỷ đồng qua khớp lệnh.",2020-10-14 07:00:00.000,MSN
696731,696731,696897,5945722,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 74,600. Khối lượng giao dịch tích lũy từ đầu phiên đạt 171,660 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 14/10/2020 09:22:19: - Giá: 74,600 VND - Vốn hóa: 87,866.31 tỷ đồng - Vol TB 1M: 2,249,885 - % giá 1M: 36.00% - Giá 52W: 46,400-78,500",2020-10-14 09:22:47.093,
696754,696754,696920,5945746,MSN,MSN: Giá tăng liên tiếp 8 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá tăng liên tiếp 8 phiên. Giá hiện tại đạt 74,900. Khối lượng giao dịch tích lũy từ đầu phiên đạt 265,000 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 14/10/2020 09:25:17: - Giá: 74,900 VND - Vốn hóa: 87,866.31 tỷ đồng - Vol TB 1M: 2,249,885 - % giá 1M: 36.00% - Giá 52W: 46,400-78,500",2020-10-14 09:25:30.870,
697082,697082,697248,5946077,MSN,MSN: Dấu hiệu bán chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu bán chủ động với khối lượng bán xuống lớn. Giá hiện tại đạt 74,600. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,768,290 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 14/10/2020 11:16:50: - Giá: 74,600 VND - Vốn hóa: 87,866.31 tỷ đồng - Vol TB 1M: 2,249,885 - % giá 1M: 36.00% - Giá 52W: 46,400-78,500",2020-10-14 11:17:02.487,
